Simulated Annealing
---------------------------------
SA: initial_temp, cooling_rate, num_iterations, avg, best, train_time
1.0E10,0.9,20000,124.34537418076513,122.0,16
1.0E10,0.95,100,2.0,4.0,0
1.0E10,0.95,200,2.3333333333333335,4.0,0
1.0E10,0.95,400,2.4444444444444446,4.0,0
1.0E10,0.95,1000,3.4814814814814814,4.0,2
1.0E10,0.95,2500,13.493827160493828,16.0,5
1.0E10,0.95,5000,30.497942386831273,34.0,13
1.0E10,0.95,10000,62.49931412894375,72.0,32
1.0E10,0.95,20000,110.83310470964791,103.0,14
1.0E10,0.99,100,1.0,1.0,1
1.0E10,0.99,200,1.3333333333333333,2.0,0
1.0E10,0.99,400,5.444444444444444,10.0,0
1.0E10,0.99,1000,3.8148148148148144,10.0,0
1.0E10,0.99,2500,4.271604938271605,10.0,2
1.0E10,0.99,5000,19.090534979423868,19.0,3
1.0E10,0.99,10000,42.03017832647462,43.0,16
1.0E10,0.99,20000,97.67672610882487,93.0,170
1.0E11,0.8,100,1.0,2.0,3
1.0E11,0.8,200,1.3333333333333333,3.0,1
1.0E11,0.8,400,6.777777777777778,11.0,5
1.0E11,0.8,1000,4.9259259259259265,11.0,8
1.0E11,0.8,2500,14.975308641975309,21.0,32
1.0E11,0.8,5000,33.32510288065844,31.0,33
1.0E11,0.8,10000,80.77503429355282,82.0,69
1.0E11,0.8,20000,117.59167809785095,99.0,157
1.0E11,0.9,100,3.6666666666666665,5.0,1
1.0E11,0.9,200,2.5555555555555554,5.0,2
1.0E11,0.9,400,4.518518518518518,7.0,4
1.0E11,0.9,1000,9.506172839506172,13.0,7
1.0E11,0.9,2500,15.835390946502057,18.0,21
1.0E11,0.9,5000,35.945130315500684,34.0,36
1.0E11,0.9,10000,74.64837677183355,83.0,68
1.0E11,0.9,20000,108.21612559061118,103.0,137
1.0E11,0.95,100,1.0,3.0,2
1.0E11,0.95,200,0.6666666666666666,3.0,1
1.0E11,0.95,400,1.8888888888888886,3.0,1
1.0E11,0.95,1000,6.962962962962963,10.0,9
1.0E11,0.95,2500,13.654320987654321,15.0,12
1.0E11,0.95,5000,35.218106995884774,40.0,10
1.0E11,0.95,10000,58.73936899862826,51.0,56
1.0E11,0.95,20000,115.2464563328761,100.0,129
1.0E11,0.99,100,2.0,4.0,1
1.0E11,0.99,200,1.0,4.0,1
1.0E11,0.99,400,1.0,4.0,2
1.0E11,0.99,1000,2.0,4.0,4
1.0E11,0.99,2500,2.6666666666666665,4.0,12
1.0E11,0.99,5000,11.222222222222223,16.0,27
1.0E11,0.99,10000,47.40740740740741,50.0,70
1.0E11,0.99,20000,103.1358024691358,104.0,43
1.0E12,0.8,100,1.3333333333333333,2.0,0
1.0E12,0.8,200,1.4444444444444444,2.0,0
1.0E12,0.8,400,4.814814814814815,6.0,2
1.0E12,0.8,1000,8.271604938271606,11.0,15
1.0E12,0.8,2500,20.757201646090536,24.0,17
1.0E12,0.8,5000,30.58573388203018,38.0,3
1.0E12,0.8,10000,60.19524462734339,69.0,8
1.0E12,0.8,20000,129.39841487578113,122.0,16
1.0E12,0.9,100,1.3333333333333333,2.0,0
1.0E12,0.9,200,3.444444444444444,4.0,0
1.0E12,0.9,400,3.1481481481481484,4.0,1
1.0E12,0.9,1000,6.049382716049383,8.0,1
1.0E12,0.9,2500,17.016460905349792,21.0,1
1.0E12,0.9,5000,30.33882030178326,37.0,3
1.0E12,0.9,10000,67.44627343392774,60.0,6
1.0E12,0.9,20000,109.48209114464258,95.0,14
1.0E12,0.95,100,2.6666666666666665,5.0,0
1.0E12,0.95,200,2.888888888888889,5.0,1
1.0E12,0.95,400,1.6296296296296298,5.0,1
1.0E12,0.95,1000,4.54320987654321,5.0,0
1.0E12,0.95,2500,12.847736625514402,15.0,1
1.0E12,0.95,5000,27.6159122085048,25.0,3
1.0E12,0.95,10000,68.87197073616827,70.0,7
1.0E12,0.95,20000,121.29065691205608,102.0,14
1.0E12,0.99,100,2.3333333333333335,4.0,0
1.0E12,0.99,200,2.111111111111111,4.0,0
1.0E12,0.99,400,2.0370370370370368,4.0,0
1.0E12,0.99,1000,1.3456790123456788,4.0,1
1.0E12,0.99,2500,2.781893004115226,5.0,1
1.0E12,0.99,5000,19.92729766803841,33.0,3
1.0E12,0.99,10000,44.97576588934614,46.0,7
1.0E12,0.99,20000,104.3252552964487,98.0,12
1.0E13,0.8,100,2.3333333333333335,5.0,0
1.0E13,0.8,200,3.4444444444444446,6.0,0
1.0E13,0.8,400,6.148148148148148,9.0,0
1.0E13,0.8,1000,8.049382716049383,9.0,1
1.0E13,0.8,2500,14.349794238683126,15.0,1
1.0E13,0.8,5000,23.449931412894376,22.0,3
1.0E13,0.8,10000,59.14997713763146,70.0,9
1.0E13,0.8,20000,143.38332571254384,147.0,15
1.0E13,0.9,100,2.3333333333333335,3.0,0
1.0E13,0.9,200,2.777777777777778,3.0,0
1.0E13,0.9,400,3.2592592592592595,3.0,0
1.0E13,0.9,1000,7.753086419753086,9.0,1
1.0E13,0.9,2500,16.25102880658436,22.0,1
1.0E13,0.9,5000,35.75034293552812,37.0,3
1.0E13,0.9,10000,69.25011431184271,69.0,6
1.0E13,0.9,20000,116.75003810394757,110.0,15
1.0E13,0.95,100,2.3333333333333335,3.0,0
1.0E13,0.95,200,2.111111111111111,3.0,0
1.0E13,0.95,400,2.3703703703703702,4.0,1
1.0E13,0.95,1000,3.7901234567901234,5.0,1
1.0E13,0.95,2500,15.596707818930042,20.0,2
1.0E13,0.95,5000,20.532235939643346,21.0,4
1.0E13,0.95,10000,61.17741197988111,58.0,4
1.0E13,0.95,20000,127.7258039932937,123.0,13
1.0E13,0.99,100,1.0,2.0,1
1.0E13,0.99,200,1.3333333333333333,2.0,0
1.0E13,0.99,400,3.444444444444444,6.0,1
1.0E13,0.99,1000,1.8148148148148149,6.0,0
1.0E13,0.99,2500,0.9382716049382717,6.0,1
1.0E13,0.99,5000,17.31275720164609,31.0,3
1.0E13,0.99,10000,46.104252400548695,43.0,7
1.0E13,0.99,20000,97.70141746684958,105.0,13

Genetic Algorithm
---------------------------------
GA, crossover, mutation, num_iterations, avg, best, train_time
10,3,100,9.333333333333334,13.0,21
10,3,200,13.444444444444445,13.0,38
10,3,400,17.814814814814813,14.0,65
10,3,1000,16.271604938271604,14.0,248
10,3,2500,24.090534979423868,28.0,330
10,3,5000,31.363511659807955,29.0,685
10,3,10000,42.121170553269316,40.0,1517
10,3,20000,64.0403901844231,63.0,2930
10,6,100,11.0,13.0,17
10,6,200,16.333333333333332,22.0,33
10,6,400,22.444444444444443,27.0,64
10,6,1000,24.48148148148148,27.0,132
10,6,2500,34.160493827160494,28.0,354
10,6,5000,39.7201646090535,40.0,789
10,6,10000,57.24005486968449,50.0,1299
10,6,20000,84.41335162322817,81.0,2891
10,9,100,8.0,10.0,16
10,9,200,15.333333333333334,15.0,33
10,9,400,17.11111111111111,15.0,56
10,9,1000,24.703703703703706,26.0,157
10,9,2500,40.23456790123457,35.0,365
10,9,5000,46.41152263374486,40.0,710
10,9,10000,72.13717421124828,67.0,1422
10,9,20000,94.04572473708276,80.0,2602
10,12,100,11.666666666666666,14.0,12
10,12,200,14.222222222222221,14.0,26
10,12,400,18.074074074074073,19.0,49
10,12,1000,25.358024691358025,23.0,129
10,12,2500,40.452674897119344,43.0,319
10,12,5000,51.15089163237312,43.0,591
