Simulated Annealing
---------------------------------
SA: initial_temp, cooling_rate, num_iterations, avg, best, train_time
1.0E11,0.9,1000,108.04938271604938,80.0,2
1.0E11,0.9,2500,116.01646090534979,80.0,3
1.0E11,0.9,5000,118.6721536351166,80.0,7
1.0E11,0.9,10000,119.55738454503887,80.0,7
1.0E11,0.9,20000,119.85246151501296,80.0,18
1.0E11,0.95,100,39.333333333333336,45.0,0
1.0E11,0.95,200,57.111111111111114,48.0,0
1.0E11,0.95,400,61.7037037037037,48.0,0
1.0E11,0.95,1000,98.5679012345679,79.0,0
1.0E11,0.95,2500,112.8559670781893,80.0,2
1.0E11,0.95,5000,117.61865569272976,80.0,4
1.0E11,0.95,10000,119.20621856424326,80.0,10
1.0E11,0.95,20000,119.73540618808109,80.0,40
1.0E11,0.99,100,45.0,53.0,0
1.0E11,0.99,200,54.333333333333336,53.0,0
1.0E11,0.99,400,59.77777777777778,53.0,1
1.0E11,0.99,1000,60.925925925925924,53.0,1
1.0E11,0.99,2500,58.30864197530864,53.0,7
1.0E11,0.99,5000,99.43621399176955,80.0,11
1.0E11,0.99,10000,113.14540466392317,80.0,5
1.0E11,0.99,20000,117.71513488797439,80.0,11
1.0E12,0.8,100,41.333333333333336,45.0,0
1.0E12,0.8,200,71.44444444444444,62.0,0
1.0E12,0.8,400,98.14814814814815,78.0,0
1.0E12,0.8,1000,112.38271604938272,80.0,0
1.0E12,0.8,2500,117.46090534979425,80.0,1
1.0E12,0.8,5000,119.15363511659808,80.0,4
1.0E12,0.8,10000,119.71787837219937,80.0,10
1.0E12,0.8,20000,119.90595945739979,80.0,18
1.0E12,0.9,100,42.333333333333336,47.0,0
1.0E12,0.9,200,55.77777777777778,47.0,0
1.0E12,0.9,400,82.5925925925926,65.0,0
1.0E12,0.9,1000,107.19753086419753,80.0,1
1.0E12,0.9,2500,115.73251028806584,80.0,1
1.0E12,0.9,5000,118.57750342935527,80.0,2
1.0E12,0.9,10000,119.52583447645175,80.0,7
1.0E12,0.9,20000,119.8419448254839,80.0,18
1.0E12,0.95,100,38.666666666666664,40.0,0
1.0E12,0.95,200,53.888888888888886,44.0,0
1.0E12,0.95,400,56.629629629629626,44.0,0
