Simulated Annealing
---------------------------------
SA: initial_temp, cooling_rate, num_iterations, avg, best, train_time
50,12,5000,281.3319615912208,194.0,1531
50,12,10000,287.77732053040694,198.0,3097
50,12,20000,288.5924401768023,198.0,6136
50,15,100,141.66666666666666,145.0,36
50,15,200,210.2222222222222,169.0,62
50,15,400,247.07407407407405,180.0,134
50,15,1000,270.358024691358,192.0,312
50,15,2500,281.119341563786,194.0,772
50,15,5000,286.3731138545954,194.0,1512
50,15,10000,290.4577046181985,196.0,3044
50,15,20000,291.8192348727328,196.0,6177
60,3,100,140.0,144.0,40
60,3,200,215.0,170.0,74
60,3,400,244.33333333333334,177.0,140
60,3,1000,264.44444444444446,188.0,347
60,3,2500,271.14814814814815,188.0,832
60,3,5000,281.04938271604937,192.0,1668
60,3,10000,287.34979423868316,194.0,3336
60,3,20000,290.78326474622776,198.0,6793
60,6,100,141.0,146.0,37
60,6,200,210.0,169.0,74
60,6,400,245.33333333333334,185.0,137
60,6,1000,267.77777777777777,188.0,344
60,6,2500,277.5925925925926,192.0,873
60,6,5000,283.1975308641975,192.0,1675
60,6,10000,287.73251028806584,196.0,3466
60,6,20000,291.91083676268863,198.0,6842
60,9,100,141.0,155.0,41
60,9,200,210.66666666666666,167.0,79
60,9,400,241.88888888888889,174.0,148
60,9,1000,267.2962962962963,188.0,356
60,9,2500,279.0987654320988,191.0,849
60,9,5000,286.69958847736626,195.0,1732
60,9,10000,290.2331961591221,196.0,3429
60,9,20000,290.07773205304073,196.0,6981
60,12,100,144.0,145.0,35
60,12,200,212.66666666666666,168.0,72
60,12,400,249.88888888888889,182.0,147
60,12,1000,269.962962962963,188.0,344
60,12,2500,282.320987654321,196.0,895
60,12,5000,290.77366255144034,198.0,1718
60,12,10000,290.2578875171468,198.0,3481
60,12,20000,290.7526291723823,198.0,6927
60,15,100,143.66666666666666,149.0,44
60,15,200,205.2222222222222,166.0,82
60,15,400,245.07407407407405,184.0,152
60,15,1000,270.358024691358,192.0,359
60,15,2500,281.119341563786,196.0,860
60,15,5000,289.039780521262,198.0,1795
60,15,10000,290.67992684042065,198.0,3488
60,15,20000,290.55997561347357,198.0,7088

Genetic Algorithm
---------------------------------
GA, crossover, mutation, num_iterations, avg, best, train_time
100,3,100,143.0,147.0,126
100,3,200,210.33333333333334,166.0,235
100,3,400,246.44444444444446,182.0,356
100,3,1000,260.48148148148147,182.0,731
100,3,2500,271.4938271604938,188.0,2018
100,3,5000,278.49794238683126,192.0,3742
100,3,10000,285.83264746227707,196.0,7671
100,3,20000,289.944215820759,198.0,16105
100,6,100,135.66666666666666,137.0,63
100,6,200,212.2222222222222,170.0,152
100,6,400,248.74074074074073,182.0,337
100,6,1000,266.91358024691357,186.0,789
100,6,2500,276.63786008230454,194.0,1920
100,6,5000,288.21262002743487,196.0,4112
100,6,10000,288.737540009145,196.0,7283
100,6,20000,291.91251333638166,198.0,16576
100,9,100,135.33333333333334,143.0,76
100,9,200,217.44444444444446,179.0,166
100,9,400,251.8148148148148,184.0,344
100,9,1000,272.2716049382716,194.0,918
100,9,2500,281.75720164609055,194.0,2171
100,9,5000,286.5857338820302,196.0,5016
100,9,10000,289.86191129401004,198.0,9119
100,9,20000,290.62063709800333,198.0,16835
100,12,100,142.66666666666666,148.0,130
100,12,200,211.55555555555554,168.0,212
100,12,400,251.85185185185185,186.0,347
100,12,1000,271.28395061728395,191.0,914
100,12,2500,280.761316872428,198.0,2597
100,12,5000,285.5871056241427,198.0,4535
100,12,10000,288.52903520804756,198.0,8850
100,12,20000,287.84301173601585,198.0,18063
100,15,100,143.66666666666666,150.0,67
100,15,200,209.55555555555554,165.0,179
100,15,400,248.85185185185185,182.0,357
100,15,1000,271.95061728395063,193.0,964
100,15,2500,282.3168724279835,194.0,1959
100,15,5000,288.10562414266116,198.0,4300
100,15,10000,291.70187471422037,198.0,8674
100,15,20000,290.23395823807346,198.0,18415
120,3,100,144.66666666666666,150.0,165
120,3,200,212.2222222222222,168.0,343
120,3,400,246.4074074074074,177.0,829
120,3,1000,267.1358024691358,188.0,1290
120,3,2500,277.37860082304525,192.0,6153
120,3,5000,283.79286694101506,193.0,4892
120,3,10000,289.26428898033834,198.0,7761
120,3,20000,291.7547629934461,198.0,18586
120,6,100,138.0,142.0,253
120,6,200,204.66666666666666,165.0,493
120,6,400,248.55555555555554,184.0,772
120,6,1000,270.85185185185185,191.0,1131
120,6,2500,279.28395061728395,192.0,2375
120,6,5000,284.761316872428,194.0,4073
120,6,10000,291.2537722908093,198.0,9361
120,6,20000,292.4179240969365,198.0,20815
120,9,100,142.0,149.0,81
120,9,200,214.33333333333334,168.0,253
120,9,400,251.7777777777778,187.0,1072
120,9,1000,269.5925925925926,190.0,1503
120,9,2500,283.5308641975309,194.0,5617
120,9,5000,286.843621399177,196.0,5827
120,9,10000,290.94787379972564,198.0,15885
120,9,20000,291.98262459990855,198.0,23227
120,12,100,139.33333333333334,144.0,113
120,12,200,207.7777777777778,168.0,311
120,12,400,249.5925925925926,184.0,988
120,12,1000,268.8641975308642,192.0,2105
120,12,2500,285.62139917695475,198.0,7562
120,12,5000,288.20713305898494,198.0,16726
120,12,10000,292.4023776863283,198.0,33627
120,12,20000,292.8007925621094,198.0,53721
120,15,100,142.0,144.0,330
120,15,200,210.66666666666666,168.0,554
120,15,400,250.2222222222222,182.0,1265
120,15,1000,272.7407407407407,192.0,2704
120,15,2500,280.2469135802469,195.0,6841
120,15,5000,286.08230452674894,196.0,15236
120,15,10000,287.36076817558296,196.0,13873
120,15,20000,289.453589391861,196.0,20814
140,3,100,140.33333333333334,142.0,117
140,3,200,214.7777777777778,171.0,200
140,3,400,254.5925925925926,186.0,876
140,3,1000,268.1975308641975,187.0,2195
140,3,2500,273.06584362139915,188.0,3439
140,3,5000,281.35528120713303,192.0,6788
140,3,10000,286.11842706904434,195.0,8563
140,3,20000,289.3728090230148,196.0,17562
140,6,100,140.0,143.0,98
140,6,200,214.66666666666666,176.0,213
140,6,400,251.55555555555554,183.0,1402
140,6,1000,268.18518518518516,188.0,909
140,6,2500,277.7283950617284,189.0,2373
140,6,5000,287.90946502057614,196.0,4704
140,6,10000,291.30315500685873,198.0,8620
140,6,20000,292.43438500228626,198.0,20547
140,9,100,141.66666666666666,143.0,91
140,9,200,210.55555555555554,165.0,273
140,9,400,251.1851851851852,189.0,435
140,9,1000,272.0617283950617,192.0,1041
140,9,2500,281.0205761316872,192.0,3630
140,9,5000,288.67352537722905,196.0,5223
140,9,10000,289.891175125743,196.0,11621
140,9,20000,289.96372504191436,196.0,16645
140,12,100,145.33333333333334,153.0,103
140,12,200,213.7777777777778,167.0,207
140,12,400,246.5925925925926,181.0,424
140,12,1000,270.8641975308642,190.0,841
140,12,2500,283.95473251028807,195.0,2024
140,12,5000,292.318244170096,198.0,4788
140,12,10000,289.7727480566987,198.0,8530
140,12,20000,290.9242493522329,198.0,16998
140,15,100,139.33333333333334,143.0,111
140,15,200,210.44444444444446,173.0,209
140,15,400,251.14814814814815,183.0,421
140,15,1000,271.04938271604937,194.0,881
140,15,2500,284.0164609053498,196.0,2040
140,15,5000,286.67215363511656,196.0,3957
140,15,10000,289.2240512117055,196.0,8308
140,15,20000,289.74135040390183,196.0,18848
160,3,100,145.33333333333334,146.0,89
160,3,200,213.7777777777778,174.0,196
160,3,400,251.92592592592595,186.0,394
160,3,1000,269.97530864197535,193.0,1019
160,3,2500,276.9917695473251,193.0,2621
160,3,5000,282.3305898491083,194.0,5180
160,3,10000,288.7768632830361,196.0,9470
160,3,20000,290.2589544276787,196.0,20293
160,6,100,146.0,154.0,141
160,6,200,213.0,169.0,259
160,6,400,252.0,185.0,444
160,6,1000,271.3333333333333,192.0,930
160,6,2500,282.77777777777777,196.0,2274
160,6,5000,290.5925925925926,198.0,4940
160,6,10000,293.5308641975309,198.0,9321
160,6,20000,292.51028806584367,198.0,19611
160,9,100,136.33333333333334,141.0,108
160,9,200,210.7777777777778,169.0,210
160,9,400,245.92592592592595,178.0,399
160,9,1000,269.641975308642,192.0,1011
160,9,2500,283.880658436214,196.0,2360
160,9,5000,284.960219478738,196.0,4921
160,9,10000,292.32007315957935,198.0,10119
160,9,20000,294.1066910531931,198.0,20695
160,12,100,134.66666666666666,139.0,163
160,12,200,212.2222222222222,168.0,228
160,12,400,247.07407407407405,182.0,428
160,12,1000,267.69135802469134,188.0,1105
160,12,2500,280.56378600823047,198.0,2638
160,12,5000,288.18792866941016,198.0,5205
160,12,10000,292.72930955647007,198.0,10729
160,12,20000,289.57643651882336,198.0,22872
160,15,100,139.0,141.0,132
160,15,200,209.0,169.0,269
160,15,400,248.0,185.0,550
160,15,1000,272.0,192.0,1214
160,15,2500,284.3333333333333,196.0,2793
160,15,5000,286.77777777777777,196.0,5468
160,15,10000,290.5925925925926,198.0,11000
160,15,20000,292.1975308641975,198.0,20657
180,3,100,146.0,155.0,132
180,3,200,213.33333333333334,170.0,266
180,3,400,246.7777777777778,179.0,470
180,3,1000,265.5925925925926,186.0,1144
180,3,2500,279.8641975308642,194.0,2820
180,3,5000,284.62139917695475,194.0,5863
180,3,10000,285.20713305898494,194.0,10955
180,3,20000,291.069044352995,196.0,22340
180,6,100,138.33333333333334,142.0,109
180,6,200,213.11111111111111,176.0,223
180,6,400,254.7037037037037,187.0,495
180,6,1000,271.9012345679012,192.0,1113
180,6,2500,279.96707818930037,195.0,2806
180,6,5000,287.9890260631001,196.0,5566
180,6,10000,289.99634202103334,196.0,10866
180,6,20000,288.66544734034443,196.0,22550
180,9,100,141.66666666666666,144.0,132
180,9,200,211.88888888888889,171.0,252
180,9,400,248.96296296296296,183.0,486
180,9,1000,271.32098765432096,192.0,1178
180,9,2500,285.10699588477365,198.0,3215
180,9,5000,289.0356652949245,198.0,5675
