Simulated Annealing
---------------------------------
SA: initial_temp, cooling_rate, num_iterations, avg, best, train_time
1.0E9,0.8,100,0.03683160482435454,0.03721417279970842,2
1.0E9,0.8,200,0.05660410611403993,0.04701781783438448,4
1.0E9,0.8,400,0.0844828787301355,0.06922092069609932,2
1.0E9,0.8,1000,0.1184732222622863,0.09797796306880856,3
1.0E9,0.8,2500,0.13641262711734178,0.10021101495654239,16
1.0E9,0.8,5000,0.1563626786385671,0.11699956446137282,18
1.0E9,0.8,10000,0.16027131408379572,0.11878858880021223,23
1.0E9,0.8,20000,0.17328653763646543,0.13862258330444516,56
1.0E9,0.9,100,0.0371111668117556,0.03766881398671186,0
1.0E9,0.9,200,0.04760909368783042,0.03766881398671186,1
1.0E9,0.9,400,0.06721486479600709,0.05274258901187214,0
1.0E9,0.9,1000,0.11107747594295993,0.09208958024331863,1
1.0E9,0.9,2500,0.1369830206128673,0.10537259494648146,3
1.0E9,0.9,5000,0.169632099607717,0.12571648245283398,7
1.0E9,0.9,10000,0.17061385611911148,0.12934083824373507,19
1.0E9,0.9,20000,0.17816590948513464,0.12934083824373507,47
1.0E9,0.95,100,0.037592216457383136,0.04040368521950702,0
1.0E9,0.95,200,0.0522018330073357,0.04152770883613301,0
1.0E9,0.95,400,0.05364466495600706,0.04152770883613301,0
1.0E9,0.95,1000,0.08848947733382917,0.07432990181869162,1
1.0E9,0.95,2500,0.1349482511296195,0.1193152956069926,4
1.0E9,0.95,5000,0.16159506288374015,0.1290074667517511,7
1.0E9,0.95,10000,0.16561194724210782,0.1290074667517511,28
1.0E9,0.95,20000,0.18087679262723358,0.13630517749920737,81
1.0E9,0.99,100,0.03705356144138769,0.03918149704557097,0
1.0E9,0.99,200,0.05044547069584443,0.03953860106757923,0
1.0E9,0.99,400,0.05465578331660408,0.03953860106757923,0
1.0E9,0.99,1000,0.054219395748323795,0.03953860106757923,2
1.0E9,0.99,2500,0.05381944869754297,0.03953860106757923,21
1.0E9,0.99,5000,0.1244458150683209,0.1087517553184071,5
1.0E9,0.99,10000,0.1644166412439455,0.13172844041357046,15
1.0E9,0.99,20000,0.1773975866275003,0.13373380716196973,31
1.0E10,0.8,100,0.03905140809054174,0.04043404154737744,0
1.0E10,0.8,200,0.06084855686766818,0.049830271284334135,0
1.0E10,0.8,400,0.08481267365053057,0.07021437603246347,1
1.0E10,0.8,1000,0.11606052588784978,0.09049750463796645,1
1.0E10,0.8,2500,0.1497280647733555,0.1188729511722321,3
1.0E10,0.8,5000,0.15806909367645897,0.11916634266318422,9
1.0E10,0.8,10000,0.16931962851313886,0.12985428722017348,29
1.0E10,0.8,20000,0.18113687530397415,0.13371787536940288,52
1.0E10,0.9,100,0.03600103141269961,0.036900715201295904,0
1.0E10,0.9,200,0.04798676831816784,0.03834838973709883,0
1.0E10,0.9,400,0.06788776992422617,0.05763812201251476,1
1.0E10,0.9,1000,0.10522230063321573,0.08628472759807396,1
1.0E10,0.9,2500,0.1344953813925115,0.10476148721199818,4
1.0E10,0.9,5000,0.15463145170411627,0.1173170323671227,8
1.0E10,0.9,10000,0.17526137106644046,0.12993259979552918,36
1.0E10,0.9,20000,0.17905604583487458,0.12993259979552918,54
1.0E10,0.95,100,0.033501226826535196,0.035382703823424295,0
1.0E10,0.95,200,0.04884339947613633,0.0389913505613482,0
1.0E10,0.95,400,0.052252697867755014,0.0389913505613482,1
1.0E10,0.95,1000,0.08674302015733926,0.07288128396565392,1
1.0E10,0.95,2500,0.12625778182626066,0.10029991065725304,4
1.0E10,0.95,5000,0.16407115050491128,0.12879624548666926,7
1.0E10,0.95,10000,0.16759702599404477,0.12879624548666926,15
1.0E10,0.95,20000,0.1807648916706114,0.14370184876150974,41
1.0E10,0.99,100,0.0363483378662291,0.03838941409414543,1
1.0E10,0.99,200,0.04977713208749532,0.038927014134749215,1
1.0E10,0.99,400,0.0510870698778893,0.038927014134749215,1
1.0E10,0.99,1000,0.0535050995419356,0.038927014134749215,2
1.0E10,0.99,2500,0.056168516042056034,0.03919893425006743,4
1.0E10,0.99,5000,0.11777890129311863,0.10106061687496577,8
1.0E10,0.99,10000,0.15020991193886246,0.1181783267910386,19
1.0E10,0.99,20000,0.1684584940961241,0.12149593691168792,28
1.0E11,0.8,100,0.03707204405537395,0.03763262034759014,1
1.0E11,0.8,200,0.05941884648030219,0.04850317174387646,0
1.0E11,0.8,400,0.08657246437502945,0.06992190655758518,0
1.0E11,0.8,1000,0.10922677369618367,0.08445684713860026,1
1.0E11,0.8,2500,0.1458910720365737,0.11459384670462233,4
1.0E11,0.8,5000,0.15914441426615464,0.11459384670462233,9
1.0E11,0.8,10000,0.17080595980897903,0.11989340920067217,26
